date,store,category,product,supplier,unit_price,discount_pct,sell_price,demand,units_sold,lost_sales,revenue,opening_stock,closing_stock,reorder_point,reorder_qty,reordered,ordered_qty,received_qty,stockout,promo_event,lead_time_days,on_time_rate,defect_rate,supplier_delay
2023-06-14,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,15,29.75,64,64,0,1904.0,100,36,144,325,0,0,0,0,1,8,0.88,0.02,0
2023-06-15,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,39,36,3,1260.0,36,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-06-16,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,34,0,34,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-06-17,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,58,0,58,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-06-18,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,54,0,54,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-06-19,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,30,0,30,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-06-20,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,38,0,38,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-06-21,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,43,0,43,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-06-22,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,35,35,0,1225.0,325,290,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-06-23,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,37,37,0,1295.0,290,253,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-06-24,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,54,54,0,1890.0,253,199,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-06-25,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,54,54,0,1890.0,199,145,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-06-26,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,57,57,0,1995.0,145,88,144,325,1,325,0,0,1,8,0.88,0.02,0
2023-06-27,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,20,28.0,60,60,0,1680.0,88,28,144,325,0,0,0,0,1,8,0.88,0.02,0
2023-06-28,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,39,28,11,980.0,28,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-06-29,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,44,0,44,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-06-30,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,32,0,32,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-01,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,52,0,52,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-02,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,52,0,52,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-03,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,39,0,39,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-04,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,41,41,0,1435.0,325,284,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-07-05,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,49,49,0,1715.0,284,235,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-07-06,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,67,67,0,2345.0,235,168,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-07-07,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,43,43,0,1429.75,168,125,144,325,1,325,0,0,0,8,0.88,0.02,1
2023-07-08,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,59,59,0,1858.5,125,66,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-07-09,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,68,66,2,2310.0,66,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-10,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,50,0,50,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-11,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,46,0,46,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-12,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,45,0,45,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-13,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,20,28.0,46,0,46,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-14,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,57,0,57,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-15,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,15,29.75,45,0,45,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-16,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,20,28.0,60,0,60,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-17,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,43,43,0,1505.0,325,282,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-07-18,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,33,33,0,1039.5,282,249,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-07-19,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,41,41,0,1435.0,249,208,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-07-20,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,58,58,0,2030.0,208,150,144,325,0,0,0,0,1,8,0.88,0.02,0
2023-07-21,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,50,50,0,1750.0,150,100,144,325,1,325,0,0,0,8,0.88,0.02,0
2023-07-22,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,65,65,0,2275.0,100,35,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-07-23,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,54,35,19,1102.5,35,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-24,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,35,0,35,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-25,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,43,0,43,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-26,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,48,0,48,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-27,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,55,0,55,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-28,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,20,28.0,48,0,48,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-07-29,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,49,49,0,1715.0,325,276,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-07-30,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,49,49,0,1715.0,276,227,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-07-31,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,53,53,0,1762.25,227,174,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-01,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,20,28.0,49,49,0,1372.0,174,125,144,325,1,325,0,0,0,8,0.88,0.02,0
2023-08-02,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,39,39,0,1365.0,125,86,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-03,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,47,47,0,1645.0,86,39,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-04,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,53,39,14,1365.0,39,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-05,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,48,0,48,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-06,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,62,0,62,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-07,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,51,0,51,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-08,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,46,0,46,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-09,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,20,28.0,57,57,0,1596.0,325,268,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-08-10,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,51,51,0,1785.0,268,217,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-11,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,48,48,0,1680.0,217,169,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-12,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,55,55,0,1925.0,169,114,144,325,1,325,0,0,0,8,0.88,0.02,1
2023-08-13,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,61,61,0,2135.0,114,53,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-14,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,38,38,0,1330.0,53,15,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-15,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,37,15,22,525.0,15,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-16,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,53,0,53,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-17,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,38,0,38,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-18,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,15,29.75,60,0,60,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-19,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,63,0,63,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-20,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,64,0,64,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-21,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,53,0,53,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-22,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,46,46,0,1529.5,325,279,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-08-23,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,39,39,0,1296.75,279,240,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-24,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,42,42,0,1470.0,240,198,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-25,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,46,46,0,1529.5,198,152,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-26,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,74,74,0,2590.0,152,78,144,325,1,325,0,0,0,8,0.88,0.02,0
2023-08-27,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,68,68,0,2380.0,78,10,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-08-28,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,79,10,69,315.0,10,0,144,325,0,0,0,1,1,8,0.88,0.02,0
2023-08-29,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,20,28.0,55,0,55,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-30,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,33,0,33,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-08-31,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,38,0,38,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-01,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,44,0,44,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-02,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,62,0,62,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-03,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,96,96,0,3360.0,325,229,144,325,0,0,325,0,1,8,0.88,0.02,0
2023-09-04,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,39,39,0,1296.75,229,190,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-09-05,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,40,40,0,1400.0,190,150,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-09-06,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,57,57,0,1995.0,150,93,144,325,1,325,0,0,0,8,0.88,0.02,0
2023-09-07,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,33,33,0,1155.0,93,60,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-09-08,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,42,42,0,1470.0,60,18,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-09-09,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,55,18,37,630.0,18,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-10,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,60,0,60,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-11,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,39,0,39,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-12,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,38,0,38,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-13,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,39,0,39,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-14,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,15,29.75,38,38,0,1130.5,325,287,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-09-15,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,31,31,0,1030.75,287,256,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-09-16,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,85,85,0,2975.0,256,171,144,325,0,0,0,0,1,8,0.88,0.02,0
2023-09-17,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,15,29.75,53,53,0,1576.75,171,118,144,325,1,325,0,0,0,8,0.88,0.02,0
2023-09-18,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,45,45,0,1496.25,118,73,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-09-19,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,37,37,0,1165.5,73,36,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-09-20,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,42,36,6,1260.0,36,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-21,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,31,0,31,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-22,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,41,0,41,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-23,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,41,0,41,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-24,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,45,0,45,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-09-25,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,15,29.75,41,41,0,1219.75,325,284,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-09-26,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,49,49,0,1543.5,284,235,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-09-27,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,41,41,0,1435.0,235,194,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-09-28,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,51,51,0,1785.0,194,143,144,325,1,325,0,0,0,8,0.88,0.02,0
2023-09-29,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,47,47,0,1645.0,143,96,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-09-30,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,48,48,0,1596.0,96,48,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-10-01,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,78,48,30,1680.0,48,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-02,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,51,0,51,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-03,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,65,0,65,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-04,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,118,0,118,0.0,0,0,144,325,0,0,0,1,1,8,0.88,0.02,0
2023-10-05,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,53,0,53,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-06,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,58,58,0,2030.0,325,267,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-10-07,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,62,62,0,2170.0,267,205,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-10-08,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,81,81,0,2693.25,205,124,144,325,1,325,0,0,0,8,0.88,0.02,0
2023-10-09,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,56,56,0,1960.0,124,68,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-10-10,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,81,68,13,2142.0,68,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-11,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,49,0,49,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-12,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,58,0,58,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-13,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,60,0,60,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-14,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,69,0,69,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-15,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,64,0,64,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-16,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,54,54,0,1890.0,325,271,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-10-17,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,46,46,0,1529.5,271,225,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-10-18,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,94,94,0,3290.0,225,131,144,325,1,325,0,0,1,8,0.88,0.02,0
2023-10-19,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,67,67,0,2345.0,131,64,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-10-20,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,15,29.75,66,64,2,1904.0,64,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-21,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,70,0,70,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-22,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,20,28.0,100,0,100,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-23,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,59,0,59,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-24,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,70,0,70,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-25,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,70,0,70,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-10-26,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,58,58,0,1928.5,325,267,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-10-27,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,62,62,0,2170.0,267,205,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-10-28,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,79,79,0,2765.0,205,126,144,325,1,325,0,0,0,8,0.88,0.02,0
2023-10-29,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,57,57,0,1895.25,126,69,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-10-30,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,53,53,0,1855.0,69,16,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-10-31,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,59,16,43,560.0,16,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-01,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,57,0,57,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-02,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,85,0,85,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-03,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,63,0,63,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-04,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,101,0,101,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-05,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,20,28.0,79,79,0,2212.0,325,246,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-11-06,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,69,69,0,2415.0,246,177,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-11-07,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,64,64,0,2240.0,177,113,144,325,1,325,0,0,0,8,0.88,0.02,0
2023-11-08,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,78,78,0,2730.0,113,35,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-11-09,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,66,35,31,1163.75,35,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-10,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,70,0,70,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-11,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,15,29.75,109,0,109,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-12,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,15,29.75,89,0,89,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-13,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,75,0,75,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-14,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,71,0,71,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-15,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,77,77,0,2560.25,325,248,144,325,0,0,325,0,0,8,0.88,0.02,0
2023-11-16,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,5,33.25,76,76,0,2527.0,248,172,144,325,0,0,0,0,1,8,0.88,0.02,0
2023-11-17,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,63,63,0,2205.0,172,109,144,325,1,325,0,0,0,8,0.88,0.02,0
2023-11-18,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,10,31.5,99,99,0,3118.5,109,10,144,325,0,0,0,0,0,8,0.88,0.02,0
2023-11-19,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,67,10,57,350.0,10,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-20,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,84,0,84,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-21,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,85,0,85,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-22,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,83,0,83,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-23,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,71,0,71,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-24,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,15,29.75,67,0,67,0.0,0,0,144,325,0,0,0,1,0,8,0.88,0.02,0
2023-11-25,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,129,129,0,4515.0,325,196,144,325,0,0,325,0,1,8,0.88,0.02,0
2023-11-26,Store_Bengaluru,Sports,Badminton Set,Supplier_06,35,0,35.0,99,99,0,3465.0,196,97,144,325,1,325,0,0,0,8,0.88,0.02,0
